Date,AAPL,AMZN,BA,MMM
2005-03-31,-0.07111012037449838,-0.02586696986924375,0.06348917591411807,0.020848224922563663
2005-04-30,-0.13462922966162716,-0.05573387802742935,0.018132056106742178,-0.10759715252654911
2005-05-31,0.10258735440931788,0.09734239802224964,0.07803237155522669,0.0077442435561332346
2005-06-30,-0.07417887135839918,-0.06814981695297084,0.03286384976526979,-0.05675146771037198
2005-07-31,0.15865254007063267,0.3644605621033543,0.0001515151515134594,0.03734439834024905
2005-08-31,0.09941383352872224,-0.05426356589147274,0.019148880266873336,-0.045780936454849264
2005-09-30,0.14331413947536786,0.060889929742388604,0.013876454789614634,0.031061138439915537
2005-10-31,0.07423988061928743,-0.12008830022075045,-0.04871228844739828,0.03571428571428581
2005-11-30,0.17763500607744365,0.2157551430005018,0.0589763132404626,0.038445289168558494
2005-12-31,0.06001179593040429,-0.027032604209657474,0.030063059099578515,-0.012487257900101967
2006-01-31,0.05035470858255664,-0.04941675503711551,-0.027477220956724446,-0.06129032258064515
2006-02-28,-0.09296781883194305,-0.16465863453815266,0.06856811535450102,0.017922266515610685
2006-03-31,-0.08424587531026417,-0.02430555555555547,0.07208694455908815,0.028536485935588995
2006-04-30,0.12228954081632648,-0.03613468382151652,0.07083279866547265,0.12868278504425956
2006-05-31,-0.15087370365108677,-0.01704061346208463,0.0009683317652522394,-0.015382666496173036
2006-06-30,-0.04182700351346824,0.11759607049985554,-0.016096096096089862,-0.034544585225914415
2006-07-31,0.18665968220708895,-0.30480868665977245,-0.05481626175070142,-0.12838925343568142
2006-08-31,-0.0016185991759858354,0.14652287095574557,-0.028788258024231905,0.025126334427585162
2006-09-30,0.1345615327929257,0.04184236133636077,0.05273698264351134,0.03793584379358439
2006-10-31,0.05326058716549742,0.18586550435865523,0.012809131261894091,0.05939263638806769
2006-11-30,0.13048840651208682,0.059070622210553925,0.11245696645548753,0.03905359958496657
2006-12-31,-0.07440541130264011,-0.02181457610312354,0.003501637862873608,-0.04333415173091082
2007-01-31,0.01049033474776051,-0.045362392295995924,0.008104457451602265,-0.04658026433979223
2007-02-28,-0.013064271550215834,0.03902309530130066,-0.02190676771120781,0.0033171200918662436
2007-03-31,0.09809715163692245,0.016607051609606405,0.018909007563615132,0.03172246220302388
2007-04-30,0.07415778710580123,0.5413420457401357,0.04600157462602117,0.08295172052858812
2007-05-31,0.21433867735470935,0.12734387738464048,0.08563676075268489,0.06863455908576088
2007-06-30,0.007005470703270067,-0.010558287532542732,-0.04404016303807612,-0.013301500682128098
2007-07-31,0.07964601769911495,0.14807776640842008,0.0756031613976802,0.02454199792602818
2007-08-31,0.051001821493624755,0.017443340972752575,-0.06188254927634107,0.02879382499048866
2007-09-30,0.10824667822068168,0.16568639719684652,0.08572905894519334,0.028464666446862186
2007-10-31,0.2377011793835928,-0.042941492216854504,-0.06095818649394835,-0.07715323787133987
2007-11-30,-0.040694919715714595,0.015816040381379626,-0.057974578516520436,-0.030260274559105516
2007-12-31,0.08703764680057091,0.0229681978798586,-0.05489518046251096,0.012731203459043883
2008-01-31,-0.3166397415185783,-0.1612694300518135,-0.04893665675737047,-0.05538425047438311
2008-02-29,-0.07638888888888906,-0.1702702702702703,0.000293534722838551,-0.009537127735946394
2008-03-31,0.1478163493840987,0.10594074763455863,-0.1017031042396428,0.00956632653061229
2008-04-30,0.21219512195121948,0.10280504908835897,0.1410514992604559,-0.028427037271004485
2008-05-31,0.08508192009198057,0.038026198651914145,-0.020014389024645585,0.015207525999260563
2008-06-30,-0.11290066225165563,-0.10156824307767709,-0.20599250936330515,-0.10275915420319748
2008-07-31,-0.05070473005255627,0.04104732033274239,-0.07014607425441222,0.011495904583991967
2008-08-31,0.06656181189053179,0.05855383809274306,0.07938109300069529,0.02438466478147494
2008-09-30,-0.329558190290804,-0.09961638411087737,-0.1252287980475777,-0.04594972067039105
2008-10-31,-0.05340489178250929,-0.21330401319406267,-0.08596338273758786,-0.058702971746450006
2008-11-30,-0.1386745980109676,-0.25401816911250874,-0.1801957795666549,0.04975774766857444
2008-12-31,-0.07898996438977024,0.20093676814988282,0.0009383063570409522,-0.14029583146571045
2009-01-31,0.0560046865846513,0.14703588143525748,-0.008436840871820617,-0.0651720542231492
2009-02-28,-0.009097969599467293,0.10149608976538604,-0.2494770803131291,-0.14571808230170868
2009-03-31,0.17702384951293237,0.13350825744713668,0.1316793893129693,0.093708754949406
2009-04-30,0.1970129375951295,0.09640522875816981,0.1256323777402959,0.1584875301689459
2009-05-31,0.07931335929428607,-0.031420765027322384,0.13049129764267864,6.264318442195105e-06
2009-06-30,0.04874456961932094,0.07270162841389927,-0.05239687848383756,0.0525394045534151
2009-07-31,0.14716000842519117,0.025101601721252864,0.009647058823515575,0.17337770382695505
2009-08-31,0.029499969398372183,-0.0532882462686568,0.16858074299779702,0.02977081358049971
2009-09-30,0.10189643897509049,0.14989530730385514,0.09019528890678541,0.02357836338418884
2009-10-31,0.016994874561640172,0.2726006855184233,-0.11726685133888748,-0.0031165311653117422
2009-11-30,0.06053050397877979,0.1439272788485817,0.10602342469533954,0.059503059709498096
2009-12-31,0.05413436046220799,-0.01022735633875349,0.03281816447243768,0.06753615702479343
2010-01-31,-0.08859119640111612,-0.06772227178114787,0.11952706447440042,-0.026369904439337177
2010-02-28,0.06537958898902962,-0.05589665895861562,0.049366622311431296,0.00229923605860205
2010-03-31,0.1484703352555956,0.14670608108108119,0.14962001266625014,0.04266999376169678
2010-04-30,0.11102127659574479,0.009795978493039481,-0.0024789973832719525,0.061026684216824334
2010-05-31,-0.01612470795511134,-0.08490153172866521,-0.10866137873770587,-0.09987080844077934
2010-06-30,-0.020826845219557688,-0.12912482065997122,-0.022281084449977673,-0.004034800151305085
2010-07-31,0.02274082614399875,0.0789859051803039,0.08589641434261219,0.0829218888466896
2010-08-31,-0.055004859086491775,0.05886843667825947,-0.09743539262443479,-0.07595011123742546
2010-09-30,0.16721513780337327,0.2581911399503325,0.08849991820709135,0.10388287714831312
2010-10-31,0.06072246696035233,0.05201833694129632,0.061617072437631704,-0.028716411025256683
2010-11-30,0.03378962057279544,0.061550565877867225,-0.09175392063806131,0.003386221938656453
2010-12-31,0.0366704161979754,0.026225769669327326,0.023365218754910044,0.027625625148844923
2011-01-31,0.05195932539682535,-0.05755555555555558,0.06466441924608635,0.01877172653534176
2011-02-28,0.04093481079806671,0.02151615185097855,0.04240665953753564,0.05527074966588863
2011-03-31,-0.013313609467455634,0.03947140631311674,0.026662963477283252,0.01376992301854063
2011-04-30,0.004655566953365442,0.0870482429356576,0.07912890572162823,0.03967914438502662
2011-05-31,-0.006568988661354358,0.004494152494765258,-0.016740744939316876,-0.023427876633965616
2011-06-30,-0.03495960670442455,0.03965631196298758,-0.05254389337434462,0.004979868616232119
2011-07-31,0.16328536955938877,0.08817057068805312,-0.04680102799947028,-0.08128624143384278
2011-08-31,-0.01446937103052659,-0.032761100125831444,-0.04428644391711645,-0.04126770951448866
2011-09-30,-0.009120910531923099,0.004646192445291186,-0.09497457373615736,-0.13485177151120742
2011-10-31,0.06152313017937683,-0.012579198076122622,0.08725830441249216,0.10071040534893405
2011-11-30,-0.05578338850733733,-0.09938644559973775,0.05065899397786677,0.03281047905582968
2011-12-31,0.05965463108320246,-0.09979718134068338,0.0678410248944501,0.008514313919052219
2012-01-31,0.12711111111111117,0.12328134026574245,0.011315610088613148,0.060932338186712176
2012-02-29,0.1883105502979321,-0.07585887677432623,0.016271585859627402,0.017114527615914144
2012-03-31,0.10528353366270893,0.1269964939618231,-0.007738492328214219,0.01837899543379007
2012-04-30,-0.025969477107830707,0.1451286356229322,0.03267446551028641,0.0016814258491200107
2012-05-31,-0.010702421315798571,-0.08188874514877109,-0.08823414289331943,-0.04886412208615942
2012-06-30,0.010852820521696893,0.07251890470151712,0.06737537710098884,0.061485605970856394
2012-07-31,0.045821917808219315,0.021677249835778456,-0.00524899057873951,0.01819196428571468
2012-08-31,0.09385031865361482,0.06416630947278179,-0.028143094447015238,0.021478578546087812
2012-09-30,0.002803499488906347,0.024368630926007828,-0.02528011204481817,-0.0019438444924405607
2012-10-31,-0.10760674856281993,-0.08425173010380616,0.01214167684460965,-0.05215321359013192
2012-11-30,-0.012195884413170655,0.08225619393618788,0.06113245746462481,0.04512319072518722
2012-12-31,-0.09073793739748492,-0.004681610791509638,0.014539579967691285,0.020890599230346307
2013-01-31,-0.1440939589370296,0.05831705664288278,-0.019771762208075083,0.08292945611200864
2013-02-28,-0.025449063708200548,-0.004632768361581996,0.04776972608212171,0.040696546207602324
2013-03-31,0.002854553692795747,0.008400499489158886,0.11638491547463947,0.02221153846153845
2013-04-30,0.0002710884200061159,-0.047581522758827766,0.06476412347117133,-0.01505032452262256
2013-05-31,0.02248978058048645,0.06063590875064029,0.08883802375664751,0.05913494018341403
2013-06-30,-0.1183030006559419,0.03153789004457663,0.03453847707534452,-0.008343157703817772
2013-07-31,0.14122512798527231,0.08473477618927583,0.025966419367424942,0.07389117512574295
2013-08-31,0.08377207367340311,-0.06719341345196206,-0.00672115637534576,-0.027370384181421015
2013-09-30,-0.02148123214344355,0.11267705886539958,0.13067744418782778,0.05132945941186828
2013-10-31,0.09638594651284738,0.16437436028659147,0.1106382978723679,0.05393183150489911
2013-11-30,0.0700663172403948,0.08128450951844646,0.03248449972919243,0.06608092683023736
2013-12-31,0.00890175697304274,0.013134495198414697,0.01668528864066987,0.05048310987940985
2014-01-31,-0.10769669530498016,-0.10055417638356035,-0.08227708989670712,-0.08598930481283429
2014-02-28,0.05747444796162049,0.009506816471047452,0.03508303446850114,0.057907167682401006
2014-03-31,0.01995287321374284,-0.07107152720243026,-0.02660564691284184,0.006902694277443944
2014-04-30,0.09939635577747152,-0.09583339527001922,0.02812973145272979,0.025283797729618307
2014-05-31,0.07871993416218048,0.027685529214480642,0.05415781664582897,0.03110567503544215
2014-06-30,0.02766192733017392,0.03912973924172114,-0.05929759704253035,0.004840406874780712
2014-07-31,0.02873130313138894,-0.036301496397561306,-0.0530535251119697,-0.016406031834683255
2014-08-31,0.07750937525464208,0.08322949615003683,0.05894909461358755,0.028117341771294546
2014-09-30,-0.017073170731707332,-0.0489617744218972,0.0045741324921375615,-0.016111111111111076
2014-10-31,0.0719602977667495,-0.05266096017863797,-0.019390799183615415,0.08533314511575374
2014-11-30,0.10596511806194431,0.10862306030249469,0.08197573803618963,0.046704706533568396
2014-12-31,-0.07189102833599603,-0.08354004252303315,-0.03259898779404902,0.026422637266537485
2015-01-31,0.06142417104547926,0.1423554051876912,0.11840283120482242,-0.012293086660175145
2015-02-28,0.10074587481518149,0.07229289481849221,0.04408079578963675,0.04560065583561701
2015-03-31,-0.0313716331932119,-0.021201599326599374,-0.005104408352671785,-0.021938926771420175
2015-04-30,0.00578638591979419,0.13351249664068776,-0.04490938166312841,-0.051894513488936034
2015-05-31,0.04531234401202977,0.0176632367584999,-0.01334836805198314,0.023640554937390146
2015-06-30,-0.03726588885477433,0.01132260093656079,-0.012809564474765223,-0.03004777470455111
2015-07-31,-0.03288818018736306,0.23511253426708745,0.0392877739330606,-0.019183408943616476
2015-08-31,-0.06620531262233476,-0.04338338151636667,-0.08787949950710927,-0.05419063024640125
2015-09-30,-0.02492018446257549,-0.002378677689173103,0.0020661157024344234,-0.002603067398339487
2015-10-31,0.08685766257389727,0.22324935993902306,0.13073692248949165,0.10890879593708114
2015-11-30,-0.005784660697553123,0.0621505032752836,-0.011662225276790616,0.0024790082515289136
2015-12-31,-0.1102282333051563,0.01668170878459696,-0.005912684771455234,-0.037935879422659524
2016-01-31,-0.07524225726771805,-0.13151548328870077,-0.16916799225395496,0.0023898035050451405
2016-02-29,-0.001330547852376518,-0.058739352640545195,-0.007016991475639167,0.046438293740864056
2016-03-31,0.12721067328575875,0.07442264533410548,0.07412421729557628,0.062217122458086305
2016-04-30,-0.13992109367831917,0.11109426588504823,0.061919016858414944,0.004500990217847889
2016-05-31,0.0717993359875162,0.09581709850058351,-0.05649954820287306,0.012307210046886174
2016-06-30,-0.042659723613058254,-0.009919893745071073,0.0294887039239502,0.04039923954372626
2016-07-31,0.09006276150627612,0.060353260110114215,0.02918302918295912,0.01850159890360903
2016-08-31,0.023618062672836393,0.013639778073562647,-0.023517278720898704,0.011135412604500905
2016-09-30,0.06550424128180965,0.08860315148993703,0.01769022788718977,-0.01679312653425602
2016-10-31,0.004334365325077361,-0.05671734483046886,0.08114467891298105,-0.0620212222663562
2016-11-30,-0.021546758950142242,-0.049694867184928215,0.06518346960086685,0.0456639906802081
2016-12-31,0.047955121245023546,-0.0009326245386840348,0.03400637619549163,0.03976941888901808
2017-01-31,0.047746503194612266,0.09816368170482881,0.04971736896203116,-0.021000168001343966
2017-02-28,0.13374265760011084,0.02618157089425366,0.1124240489205175,0.07284675763992055
2017-03-31,0.04868968537849461,0.049110101296980124,-0.01869832991176068,0.026723906627314387
2017-04-30,-6.96087985521121e-05,0.043370857490919734,0.04506389234424435,0.023519573511733727
2017-05-31,0.06776978932885425,0.07527648947556198,0.023018428415447323,0.0504165581065692
2017-06-30,-0.05721393034825861,-0.02676399026763987,0.05393593774982319,0.018193378001662985
2017-07-31,0.03270379114011934,0.020433884297520688,0.22609355246523544,-0.033719198808780604
2017-08-31,0.10714184975413521,-0.007268825042013316,-0.005557935912721246,0.02154678154457268
2017-09-30,-0.06024390243902433,-0.019630838262288397,0.060711007260305205,0.027310101801096387
2017-10-31,0.09680768232546044,0.14971654444271065,0.014830258447751765,0.09666507860886142
2017-11-30,0.020290042712143075,0.06466234800231607,0.07875112883251512,0.06161715798700684
2017-12-31,-0.01524585394239164,-0.006186530698959025,0.06542630057802756,-0.03195689726083739
2018-01-31,-0.010636411983690697,0.24063892190479463,0.20162083347461368,0.06428176912945571
2018-02-28,0.06813262364056394,0.04242912970659374,0.027425691058461155,-0.05439638371318001
2018-03-31,-0.05805075230181911,-0.0430493570035374,-0.0947792716932121,-0.06789520614835864
2018-04-30,-0.015019668613660886,0.08207470255779592,0.017323411004024347,-0.1144770408163267
2018-05-31,0.13514064002690818,0.04053941882219214,0.0610091337210561,0.021496755195039796
2018-06-30,-0.00941831219564404,0.04306525447650378,-0.047279645615606936,-0.002585813517213209
2018-07-31,0.02798336124466516,0.045675961877868154,0.06196536615898607,0.0793005286701911
2018-08-31,0.20043461574905197,0.1323645242596092,-0.03313114434765152,6.97177189679099e-05
2018-09-30,-0.008302947766111624,-0.0048243413109687605,0.08492079698942279,-0.0009956381566470496
2018-10-31,-0.03047754053335694,-0.20219171243135292,-0.04581876848614075,-0.09705282141331695
2018-11-30,-0.1811876354113755,0.057671729213208955,-0.018319153151310497,0.10030052462254924
2018-12-31,-0.11669839847687302,-0.11134974588355018,-0.06996193332566392,-0.08358984224701804
2019-01-31,0.05515405096995041,0.14431713016904468,0.19572093023257575,0.05122284034848312
2019-02-28,0.04477131443214377,-0.04590598872423246,0.14670259055638568,0.042672420881194606
2019-03-31,0.09702570025989021,0.08593573724105563,-0.13305755068641312,0.001880514971792424
2019-04-30,0.05643590418531197,0.08185876737329778,-0.009779245975559125,-0.08792954086052562
2019-05-31,-0.12416574927386093,-0.07861325083570381,-0.09027946988414715,-0.14971838301438944
2019-06-30,0.13051922088307544,0.0667917321570417,0.06557185094111917,0.08507042253521124
2019-07-31,0.07639450282942617,-0.014179116300438888,-0.06271805719622803,0.007961232260297546
2019-08-31,-0.01643029228376236,-0.04847384265955279,0.07366927509335075,-0.06590656538055173
2019-09-30,0.0729615789977962,-0.022732774490651808,0.044988876376721665,0.016571852584714275
2019-10-31,0.11068446666964338,0.023474719311485037,-0.10660498856677902,0.003588807785888104
2019-11-30,0.07751732639685538,0.013587293010480339,0.08348096291782059,0.03794395428107289
2019-12-31,0.09878391019644517,0.026121723678365072,-0.1103828718116574,0.03917064263415204
2020-01-31,0.054009875702366816,0.08706381504892202,-0.02299238703340989,-0.10066885840607642
2020-02-29,-0.11467251190717975,-0.062213748058465135,-0.13042662136839533,-0.050717242509421334
2020-03-31,-0.06976148668422599,0.03502057067020581,-0.45788957144414966,-0.08529884749396965
2020-04-30,0.15537378583507033,0.26890014976509446,-0.05444548746144551,0.11288550289356092
2020-05-31,0.0850260382912833,-0.012784963621665368,0.034250460927527815,0.04013406758035476
2020-06-30,0.14738629930175517,0.1295667732571233,0.25677065478231076,-0.0028765021733571094
2020-07-31,-0.001891447368421062,0.04345336049470405,-0.016257501363884486,-0.0035899737162639056
